Ratio_6h	Ratio_12h	Ratio_18h	Ratio_24h	Ratio_30h
NCOA2	0.0761798531556821	0.680851289508885	0.279266735981448	0.0685552419405685	-0.00162220926544264
NCOA3	-0.115135785704628	0.204624410708616	-0.192857119589853	-0.3619352902907	-0.400004463819661
NCOA4	-0.381244527142604	-0.209603716862892	-0.258390825186799	-0.0453060858892554	-0.343162665002315
NCOA5	-0.137808362790463	-0.162930001635546	-0.0297534923972893	-0.121302802386054	0.0412386404470585
NCOA6	-0.0332929753165546	0.0866607783608753	-0.224279277590629	-0.372441408390562	-0.0852595529556648
NCOA7	-0.0826683717863306	0.199453204086209	-0.0267606137534594	-0.102473939718242	-0.143501336996887
NCOR1	-0.127821563308614	0.0310933669122397	-0.202511779427567	-0.441895733061886	-0.253666585865079
NCOR2	0.300607869197774	-0.235990108967284	-0.0388860988104039	-0.499268904399682	0.197061057235216
NCR2	-0.49922624017919	0.159087185805782	0.292343934528163	0.237825427520797	-0.594259639958569
NCRNA00029	0.741960780194786	-0.136571568509034	0.678063916117433	-0.130961972192564	0.237010309543504
NCRNA00081	-0.0238461931485875	0.209731023181921	-0.351569346999827	-0.0909285630278303	-0.577738667234004
NCRNA00094	-0.181860161393358	-0.455456421804702	-0.438095334679231	-0.558642700305934	-0.239181802169205
NCRNA00103	0.0959567294331971	0.473335190858205	0.395152209900262	-0.430524068152335	-0.299984729330289
NCRNA00105	0.683316709996618	0.457884270644701	1.09963925973141	0.409276042767947	1.04876603879395
NCRNA00106	0.331347415205206	0.620343227853935	0.347220671521389	0.413365355656091	0.836561490470213
NCRNA00116	0.456386263813168	-0.154473647909716	0.00656829359900893	0.22109254806327	0.503251130842316
NCRNA00118	0.101733694736834	0.480710332898655	0.927774501617527	0.752350565732675	0.627379564296033
NCRNA00152	0.763839040580026	0.634965380376441	0.00705553345979408	0.491714165292875	0.296160823804496
NCRNA00171	0.220796327527503	0.224202017424493	-0.0722407140504635	-0.278591367519114	-0.296499230432209
NCRNA00174	0.944372624967213	0.855469161447182	1.13854694973217	0.369258875081455	0.638161292420681
NCRNA00182	-0.228698775345184	0.616121213497327	0.0588633362360478	-1.25332021060664	-0.720436445819905
NCRNA00183	-0.236671279421292	-0.351867625955815	-0.159099798385874	-0.0951095918348764	-0.398754411712649
NCRNA00188	-0.160053976930145	-0.360687487366217	-0.570870184751952	-0.309328521232866	-0.560771421570629
NCRNA00201	-0.64713260834374	-0.287555714668763	-0.614477988813277	-0.665876637920768	-0.612114825310178
NCRNA00205	0.158020137332654	0.470458311101224	-0.0561504932955625	0.268103098914319	0.262256589806642
NCRNA00219	-0.336440294587969	-0.6258682487256	-0.10678093721469	0.0234924149285406	-0.106838311194936
NCRNA00265	0.336904327941787	0.0114372370063654	0.339933972470743	-0.277838536057389	0.0921745661272688
NCSTN	0.129467534452279	0.307901552290953	0.143348476239253	0.115706899445648	0.167353062701422
NCUBE1	0.274418999329163	0.0152269917181347	-0.204198879913054	0.010142334162753	-0.299576810111077
NDC80	-0.200433535339436	0.0781254526822309	-0.263105151311433	-0.0706396477689449	-0.245304406950744
NDE1	-0.111130426191931	-0.0769333219548055	-0.347737261260997	-0.405188816943634	-0.221104898439803
NDEL1	0.047699653664489	0.124014316065524	0.131990035263376	-0.00605914300063148	0.143046740487386
NDFIP1	0.0865731474995338	0.317897934191533	0.183380891622627	0.269789424750785	0.115172381548652
NDFIP2	-0.0825886479786638	0.745771294508582	0.464196785521798	0.387932902014393	-0.145899935273704
NDNL2	-0.0605683014845098	-0.0360820873995952	0.0716612659941723	0.266397774541881	0.084886391236024
NDOR1	0.4643308514411	0.113008764589269	0.456131745469201	0.029376037438697	0.686319248880284
NDRG1	0.189128586553525	0.504718251314371	0.263600495958215	-0.119359794421965	-0.53519912063774
NDRG2	0.428717578888174	1.78069987110087	1.00334754689225	1.01450393942094	0.959062291371273
NDRG3	-0.104233978032404	0.240069034807504	0.204064682581458	0.382138362176013	0.141640393973422
NDRG4	0.285668339174705	1.16604979008405	0.6261731300704	0.637244113462748	0.619382227996908
NDST1	0.137839429820422	0.396924817574858	0.459002210668636	0.39982359653489	0.581719137731155
NDST2	0.14290353168425	0.332583816317273	0.300846364919225	0.0722406205313391	0.295681928023748
NDUFA1	0.0162883025595431	0.0532535655831932	-0.230777290989668	0.439366750520593	0.196044832791872
NDUFA10	-0.0469294570966472	-0.45595639938899	-0.305334869619884	-0.269804235986079	-0.276284357147911
NDUFA11	0.40046044576367	-0.0476001338543504	0.122371685198031	0.353391264481184	0.516396488841438
NDUFA12	-0.0426495706711302	-0.249298735789441	-0.214327239827435	0.20720994116101	0.0194410985835845
NDUFA13	0.346661274581997	0.00545609096134274	-0.12226789936166	0.321821803892098	0.644460536916484
NDUFA2	0.314055042043947	-0.0863331447061917	0.0816930057231188	0.377462424169459	0.363286867831926
NDUFA3	0.360472840963556	-0.207925093140808	-0.147248867556132	0.295666779043723	0.502436945339976
NDUFA4	-0.0111600210238824	-0.134012042307758	-0.361569484321854	0.263005944424203	0.047439557229412
NDUFA4L2	0.755714312528433	0.837407434164923	0.797641031859105	0.412108706921131	0.600849100909921
NDUFA5	-0.355623699241124	-0.488968461106373	-0.46535473860087	-0.112738052296687	-0.491205342962387
NDUFA6	0.109591306937767	-0.177372403253976	-0.206621443205122	0.185227089774199	0.112025618722772
NDUFA7	0.415253022457316	0.300386679138416	0.266566872831556	0.469086968703487	0.534350043878515
NDUFA8	0.148277631672333	-0.147844731350143	0.0050109217036558	0.438906400784474	0.327291038569619
NDUFA9	-0.00363249799430584	-0.231134383917228	-0.376757109224078	-0.0754507921118073	-0.161863932012144
NDUFAB1	-0.12251756378975	-0.422176112005319	-0.25754195290911	0.0402948466796459	-0.128834111930261
NDUFAF1	-0.0217345842427409	0.0349119034314518	0.200793832685103	0.487962149489891	0.0443463664918913
NDUFAF2	-0.0841951170848641	0.03983344283739	-0.149775919613039	0.594637708974285	0.452178269940723
NDUFAF3	0.298232444908074	-0.417865532764744	0.0265904319181001	0.124137750994644	0.573282819455865
NDUFAF4	-0.623316780126717	-0.795200701703813	-0.388485486576239	-0.129237410186958	-0.366395356379852
NDUFB1	-0.0445898113062027	0.459093971395563	0.0316647340842804	0.790763630447799	0.203110723549218
NDUFB10	0.208621329098797	-0.328156234057544	-0.0586439593180887	0.187460858022497	0.185252638533425
NDUFB11	0.234027834451452	-0.0589937095155197	-0.0390425688512129	0.161157355378333	0.23698638071598
NDUFB2	0.223277990920401	-0.0220592103291803	-0.0927527375850336	0.479646268480111	0.563095858049524
NDUFB3	-0.0995088650386734	-0.264201850106282	-0.365379396352956	0.262445046341377	-0.10263150600877
NDUFB4	-0.11579809894677	0.00935453552194721	0.158223988710196	0.209951033865945	-0.0871438696218292
NDUFB5	-0.177375185953402	-0.0983402227385312	-0.0202070130056176	0.39501301629024	-0.245713325924221
NDUFB6	-0.0385134550605217	-0.1726258982128	-0.167689867450463	0.104124330296628	-0.155646083524257
NDUFB7	0.530595012202671	0.0473465059397284	0.062034948209691	0.359399976654999	0.944041266740148
NDUFB8	0.300531182489645	0.0788259172578484	-0.125192228310519	0.153297479804848	0.294626826593849
NDUFB9	-0.0172869788892965	-0.261163145097541	-0.283866262481359	0.133073240181756	0.00152049355930828
NDUFC1	0.0483997931107139	-0.203944822669511	-0.0734879744440009	0.0800484394032346	-0.352027900086667
NDUFC2	0.316901771852809	-0.15643587823212	0.130171082905234	0.289346562925472	0.355908250302979
NDUFS1	-0.206373324236028	-0.054914988140059	-0.26620827398971	-0.106897130257381	-0.326358253279864
NDUFS2	0.103929047948023	0.153002170197364	-0.0208808218292195	0.0937197012322417	-0.0840277723087949
NDUFS3	0.0884006193067133	-0.197889453727246	-0.231408329435059	0.188692178138005	-0.00550890424801607
NDUFS4	-0.156762277259958	-0.210874021142738	-0.300931629722109	0.265318639469569	-0.0234464811188294
NDUFS5	0.0624240894153941	-0.0324239309348964	-0.396578678441276	0.284974591045926	0.0362071219477095
NDUFS6	0.271497211968137	-0.21019331269747	0.197418735696293	0.348695059343473	0.42173712583312
NDUFS7	0.550873754814644	0.119751993491957	0.261976383362248	0.163298754765984	0.566380876665092
NDUFS8	0.383086812767289	-0.0920797270769048	0.275405741852881	0.380269932375129	0.806176337562873
NDUFV1	0.280366745964062	-0.129212323759619	0.0542920627255747	0.1100280549965	0.447390165034684
NDUFV2	-0.121202481140483	-0.306145353755072	-0.308342900078275	0.07977511003838	-0.37906732492726
NDUFV3	-0.0250298542734051	-0.124364166876074	-0.0498208894062836	0.191146839732319	0.0878983044071061
NEB	0.306398347895435	-0.0140178550359015	-0.22512967040503	-0.887147994712543	-0.579992915881043
NECAB3	0.025827799550948	-0.451260217214155	0.144907483136491	-0.151110037612535	0.497268642129384
NECAP1	-0.00319229287849325	-0.0699263118363683	-0.0343803141857097	0.146253790114484	0.125307842599946
NECAP2	0.123789629312678	0.374878393910642	0.0829332552851023	0.0755241111037724	0.0202054660850654
NEDD1	-0.618121599464675	-0.406604117251167	-0.527836638223117	-0.203147001193771	-0.429496048950619
NEDD4	-0.0963160131453829	0.376162830071176	0.126065982474197	0.0824766244151451	-0.146305828285282
NEDD4L	0.260279757127266	0.32846406096791	0.0912744209660186	-0.120477660376994	-0.0752661217000881
NEDD8	0.0392424073011728	-0.0705756916606621	-0.246350209209369	0.24920940683464	0.151947840005337
NEDD9	-0.701711433844975	-0.710014699423942	-1.28787049878574	-1.06788355977292	-0.866812721120401
NEIL1	0.631753686031454	0.635379629246942	1.03624928655308	0.692362253202923	0.854566453835693
NEIL2	0.340030227788283	-0.0724852633552582	-0.218385753599958	0.257134167018964	0.48904036718369
NEIL3	-0.133526989501852	-0.377166710307576	-0.526367385420533	-0.374560124127499	-0.623306183614156
NEK1	-0.167985860932483	0.396396010273527	0.256033578784192	0.229142800767486	0.0104339038380482
NEK2	-0.511962018658819	-0.583417837545844	-0.727331735237813	-0.428272098515052	-0.739010624863158
NEK3	-0.465927942374044	-1.76558247621206	-1.64119228982425	-1.50572692956277	-1.45850811895441
NEK4	-0.174531604656009	-0.321237959471364	-0.593679629706102	-0.502102593256019	-0.516484863016595
NEK7	-0.575424987276631	-0.192070725730041	-0.497143608163518	-0.251170516508131	-0.56906539318284
NEK8	0.338137282469506	0.174156187265096	0.129700692867872	-0.0610268033720914	0.422386319419712
NEK9	-0.200842307640428	-0.0275410387662596	0.0930922512544212	0.118832809833237	0.0339722982457153
NELF	0.0487139294246345	-0.591397578516181	-0.887304377004078	-1.12087937775003	-1.00452696610969
NELL2	0.0711749438471856	0.0810615266013504	-0.822159891707967	-0.496507008291031	-0.162563431987821
NENF	0.136553166457023	0.219841852170244	0.0115968983787959	0.711399302949358	0.50192912036926
NEO1	0.121673081396973	0.705840783124289	0.438808583733514	0.263205729128021	0.56818879649368
NET1	-0.297609305252219	-0.507393608499267	-0.518745682378675	-0.397911878822894	-0.430444251131092
NEU1	0.270753180301566	0.435813930675652	0.0961235514822088	0.134919784746157	0.374283724900538
NEU3	-0.25353471325391	-0.16605306637741	-0.315333028237166	-0.584357813455483	-0.350887594746305
NEU4	0.514902592703653	0.719805428275033	0.265776336468312	-0.0959187846504084	0.5443677381426
NEURL4	0.234905677275887	0.0626729914562628	0.109971013629851	-0.0604006176871945	0.3718347078343
NEUROG2	0.663778233568322	0.474386654069094	0.784753644467779	0.379379258429491	0.278174603106565
NF1	-0.39361315479023	-0.0708241898456805	-0.316319997748972	-0.591452289728811	-0.550740767799675
NF2	0.060685996407593	-0.144874022977563	-0.0666287498675705	-0.211142962231002	-0.0233462533148994
NFAT5	-0.107422741121638	0.386023690513663	0.267176126484079	-0.297013665273697	0.109148712539675
NFATC1	1.0010335227221	0.816157577510065	0.879283593121418	0.302491420952736	0.44321830692462
NFATC2IP	0.228556155019407	0.316818360106816	0.222877075250673	0.0745442921145905	0.197862184407559
NFATC3	-0.423818579806592	-0.276169876868723	-0.492931641864457	-0.764152938996603	-0.503190409924695
NFATC4	0.507407430085533	0.380414243557676	-0.117983538716125	-0.45217399578644	-0.0385924540108052
NFE2L1	0.1148693680305	-0.103090424925386	-0.301390258388738	-0.31677190674021	-0.0545987676325348
NFE2L2	-0.246339296717352	-0.403101126509215	-0.825151610191826	-0.406724907080222	-0.582745383120564
NFE2L3	-0.393422015630058	-0.379359877568079	0.376671878934163	0.362104022862226	0.217664435912147
NFIA	0.188580806805304	0.490190461316971	0.0942226171365126	0.111092250275621	-0.0742913919368003
NFIB	-0.226392428719697	0.101431711888321	-0.0628147342509494	-0.227868697368715	0.0553191428774538
NFIC	0.470571977454954	0.0863440446890105	0.189090509154888	-0.452598199194963	0.467573961655974
NFIL3	0.412314713021874	0.0532357873556411	-0.0188977491021657	0.150703390213277	0.211742712655786
NFIX	0.231985466266897	0.349992151242488	0.585309148559077	0.55732361307771	1.12036387198972
NFKB1	1.44876454236575	1.06158212849919	0.865911344127309	0.789917740782637	0.820950033631728
NFKB2	0.374295673594514	0.265468564748191	0.186577798568342	0.107742349006652	0.364102593692555
NFKBIA	0.471498154551926	0.123065690858738	0.163381892100872	-0.0552747728408	0.0252163487433805
NFKBIB	0.634643309281365	0.0966424801531343	0.214546776094563	0.0297840467371991	0.456332154108239
NFKBID	0.456275724634612	0.36892377714737	0.367059783332086	-0.143857558722653	0.420837122046765
NFKBIE	-0.0444703607240806	-0.190001545637553	0.192590793332198	0.0875574844606477	0.106307301677533
NFKBIL1	0.9993378069645	1.15406497750748	0.927103430358512	0.707717283565102	0.822431152937791
NFKBIL2	0.239812820842011	-0.511669987500531	-0.0145849178533562	-0.317002840590017	0.486820087367726
NFRKB	-0.052066753058078	-0.117421982600411	0.0040533225818747	-0.14481781236757	0.0340336293534227
NFS1	0.191010449967602	0.201969021301782	0.172090003455081	0.18453084498197	0.267436516492324
NFU1	0.107932325789425	0.025362607283652	0.0834241829094756	0.388311684284456	0.0456018189438112
NFX1	-0.0608530573268882	-0.393259971123439	-0.346905091587005	-0.285169066828746	-0.311746834200082
NFXL1	-0.114789539095692	-0.0303612316784874	-0.168821077406116	0.0362898140307545	-0.0954308702988268
NFYA	-0.215255631679153	-0.088518305674476	-0.462763695445231	-0.437710686007313	-0.497469840101849
NFYB	-0.389684882531176	-0.532004111958944	-0.636326976244685	-0.353234685843554	-0.485154085625385
NFYC	0.164769171589273	-0.0534853528613427	-0.127096894639373	-0.195201482056362	-0.0259967388140469
NGDN	-0.200924160573041	-0.330430694944621	-0.36251902709353	-0.150046902114885	-0.266567173228093
NGFRAP1	0.156790258050605	-0.0794731000647744	-0.0919371692929498	0.178233717651765	0.178575089131988
NGLY1	-0.10058791483468	-0.312025180174156	-0.0781394793957108	0.0610101417170709	-0.454087229033017
NGRN	-0.206017391817997	-0.359115913254069	-0.182450369048489	-0.0299220142096338	-0.0618379673563676
NHEDC1	0.0774961766988605	-0.243798665561902	-0.0128598135935926	0.121233051220734	-0.11015073900352
NHEDC2	-0.327000737876613	-0.252731459056142	0.192148613557312	0.173913741254283	0.228943257916742
NHLRC2	-0.310620706318289	0.0478929015713041	-0.255787993880873	-0.533277914338044	-0.441150587710116
NHLRC3	-0.0729359181077408	0.405137438501104	0.200299546379391	0.148932205408474	0.0953075126334955
NHP2	-0.0417866513108765	-0.538127684757514	0.0494032664123701	0.093732224999509	0.169112100500742
NHP2L1	-0.0242438297050342	-0.457366787630264	-0.364779181884854	0.0372029214883364	0.110936535332068
NHSL1	0.895498707791986	0.640244721749826	0.240583500499835	-0.160078996432301	0.416270741556265
NICN1	0.655787532383617	1.11777083202891	0.951574038853618	0.732528172984423	0.685905631209022
NID2	0.16752771591268	0.140891042157626	0.449399747595666	0.154782683064167	0.578881065989538
NIF3L1	-0.257452008993445	-0.300363244992893	-0.466777551987278	-0.0823473235491095	-0.191628040917425
NIN	-0.106527946558324	0.0839003049990798	-0.113500934882214	0.0410388206867569	-0.0342876967940319
NINJ1	0.621495052746456	0.468053328743423	0.724895279618157	0.787462582343364	1.04242865854902
NINJ2	-0.00725091721749953	-0.849955839265242	-0.88413141642672	-0.649971586153257	-1.40353367907873
NINL	0.452876470839374	0.495547944991346	0.463049738161129	0.237544572380291	0.424905785596864
NIP7	-0.454809988065325	-0.591420408235874	-0.325058629976597	-0.215467418654989	-0.218198353379118
NIPA1	-0.0979312980108747	0.00251004500839843	0.0292226061851906	-0.0345884843264148	-0.00631299413414434
NIPA2	-0.33999891305758	-0.296923315979919	-0.205141078348891	-0.135507439687916	-0.255470120747174
NIPAL1	-0.0514308910368809	-0.903452989378704	-0.796924216193614	-0.232436678054669	0.410803661754879
NIPAL3	0.0299209182229989	0.429104282688463	0.393355914633066	0.312202296742986	0.499454854422077
NIPBL	-0.393975828817383	-0.0808728782527397	-0.268554094013165	-0.381931459603805	-0.523151305515416
NIPSNAP1	-0.039504905474313	-0.00721027927999429	-0.0183461190557371	0.0870544535311981	-0.103418566333899
NIPSNAP3A	0.0667927723251238	0.811695584776529	0.431001170025769	0.392044474529442	0.0345690603307635
